2000-01-01 00:00:00
2016-08-27 09:00:06;2016-08-28 09:00:11
2016-08-28 09:00:11;2016-08-28 12:43:29
2016-08-28 12:43:29;2016-08-28 13:43:50
2016-08-28 13:43:50;2016-08-29 09:00:06
2016-08-29 09:00:06;2016-08-29 12:22:18
2016-08-29 12:22:18;2016-08-29 12:33:31
2016-08-29 12:33:31;2016-08-29 12:43:54
2016-08-29 12:43:54;2016-08-29 13:22:14
2016-08-29 13:22:14;2016-08-29 15:42:04
2016-08-29 15:42:04;2016-08-30 08:31:50
2016-08-30 08:31:50;2016-08-30 08:39:24
2016-08-30 08:39:24;2016-08-30 09:00:14
2016-08-30 09:00:14;2016-08-30 10:32:54
2016-08-30 10:32:54;2016-08-30 14:27:36
2016-08-30 14:27:36;2016-08-30 15:54:27
2016-08-30 15:54:27;2016-08-31 11:22:04
2016-08-31 11:22:04;2016-08-31 16:59:09
2016-08-31 16:59:09;2016-09-01 08:45:10
2016-09-01 08:45:10;2016-09-01 09:16:53
2016-09-01 09:16:53;2016-09-01 15:21:08
2016-09-01 15:21:08;2016-09-01 16:13:18
2016-09-01 16:13:18;2016-09-05 08:37:48
2016-09-05 08:37:48;2016-09-05 09:52:33
2016-09-05 09:52:33;2016-09-06 07:00:06
2016-09-06 07:00:06;2016-09-07 07:00:06
2016-09-06 07:00:06;2016-09-07 07:00:06
2016-09-07 07:00:06;2016-09-25 08:54:38
2016-09-25 08:54:38;2016-09-25 10:35:54
2016-09-25 10:35:54;2016-09-25 12:08:50
2016-09-25 12:08:50;2016-09-25 13:00:05
2016-09-25 13:00:05;2016-09-25 14:00:10
2016-09-25 14:00:10;2016-09-26 11:38:23
2016-09-26 11:38:23;2016-09-26 12:00:06
2016-09-26 12:00:06;2016-09-26 13:00:07
2016-09-26 13:00:07;2016-09-26 13:42:47
2016-09-26 13:42:47;2016-09-26 14:00:07
2016-09-26 14:00:07;2016-09-26 16:33:30
2016-09-26 16:33:30;2016-09-29 08:34:49
2016-09-29 08:34:49;2016-09-29 09:41:45
2016-09-29 09:41:45;2016-09-29 12:00:07
2016-09-29 12:00:07;2016-10-01 12:00:06
2016-10-01 12:00:06;2016-10-02 12:03:25
2016-10-02 12:03:25;2016-10-03 12:00:08
2016-10-03 12:00:08;2016-10-05 09:02:18
2016-10-05 09:02:18;2016-10-06 08:00:06
2016-10-06 08:00:06;2016-10-09 08:00:05
2016-10-09 08:00:05;2016-10-10 08:00:06
2016-10-10 08:00:06;2016-10-11 08:00:05
2016-10-11 08:00:05;2016-10-16 11:53:51
2016-10-16 11:53:51;2016-10-17 08:00:06
2016-10-17 08:00:06;2016-10-18 08:00:06
2016-10-18 08:00:06;2016-10-19 08:00:06
2016-10-19 08:00:06;2016-10-20 08:00:08
2016-10-20 08:00:08;2016-10-21 08:00:08
2016-10-21 08:00:08;2016-10-22 08:00:08
2016-10-22 08:00:08;2016-10-24 08:00:06
